id,prediction
3345,moderate_left
3346,moderate_right
3347,moderate_left
3348,moderate_left
3349,moderate_left
3350,left
3351,moderate_left
3352,moderate_left
3353,moderate_left
3354,moderate_left
3355,moderate_right
3356,moderate_left
3357,moderate_right
3358,moderate_left
3359,moderate_left
3360,moderate_left
3361,right
3362,moderate_left
3363,moderate_left
3364,moderate_left
3365,moderate_left
3366,moderate_left
3367,moderate_right
3368,moderate_left
3369,moderate_left
3370,moderate_left
3371,moderate_left
3372,moderate_left
3373,moderate_left
3374,moderate_right
3375,moderate_left
3376,moderate_left
3377,moderate_left
3378,moderate_left
3379,moderate_left
3380,moderate_left
3381,moderate_right
3382,moderate_left
3383,left
3384,moderate_left
3385,moderate_left
3386,left
3387,moderate_left
3388,left
3389,moderate_left
3390,moderate_left
3391,moderate_left
3392,moderate_left
3393,moderate_left
3394,moderate_left
3395,moderate_left
3396,moderate_right
3397,moderate_left
3398,moderate_right
3399,moderate_left
3400,left
3401,moderate_left
3402,moderate_right
3403,moderate_left
3404,moderate_right
3405,moderate_left
3406,moderate_left
3407,moderate_left
3408,moderate_left
3409,left
3410,moderate_left
3411,moderate_left
3412,moderate_left
3413,moderate_left
3414,moderate_right
3415,moderate_left
3416,right
3417,left
3418,left
3419,moderate_left
3420,moderate_left
3421,moderate_left
3422,moderate_left
3423,moderate_right
3424,moderate_left
3425,moderate_left
3426,left
3427,moderate_left
3428,moderate_left
3429,moderate_left
3430,moderate_left
3431,moderate_left
3432,moderate_left
3433,moderate_left
3434,moderate_left
3435,moderate_left
3436,moderate_left
3437,moderate_right
3438,moderate_left
3439,moderate_left
3440,moderate_left
3441,moderate_left
3442,moderate_left
3443,moderate_left
3444,moderate_left
3445,moderate_left
3446,moderate_right
3447,moderate_left
3448,moderate_left
3449,moderate_left
3450,moderate_left
3451,moderate_left
3452,left
3453,right
3454,moderate_left
3455,moderate_left
3456,moderate_left
3457,moderate_left
3458,moderate_left
3459,right
3460,moderate_left
3461,moderate_right
3462,moderate_left
3463,moderate_left
3464,moderate_left
3465,moderate_left
3466,moderate_left
3467,moderate_right
3468,moderate_left
3469,moderate_left
3470,moderate_left
3471,moderate_left
3472,moderate_left
3473,moderate_left
3474,moderate_left
3475,moderate_left
3476,left
3477,moderate_left
3478,moderate_left
3479,moderate_left
3480,left
3481,moderate_left
3482,left
3483,moderate_left
3484,moderate_right
3485,moderate_right
3486,moderate_left
3487,moderate_left
3488,moderate_left
3489,moderate_left
3490,moderate_left
3491,moderate_left
3492,moderate_left
3493,moderate_left
3494,moderate_left
3495,moderate_right
3496,left
3497,left
3498,moderate_left
3499,left
3500,moderate_right
3501,moderate_right
3502,moderate_left
3503,moderate_left
3504,moderate_right
3505,moderate_left
3506,moderate_left
3507,moderate_right
3508,moderate_left
3509,moderate_left
3510,moderate_left
3511,moderate_left
3512,moderate_left
3513,moderate_left
3514,moderate_left
3515,moderate_left
3516,moderate_right
3517,moderate_left
3518,moderate_left
3519,moderate_left
3520,moderate_left
3521,left
3522,moderate_left
3523,moderate_left
3524,moderate_left
3525,moderate_right
3526,moderate_left
3527,moderate_left
3528,moderate_left
3529,moderate_left
3530,moderate_right
3531,moderate_left
3532,left
3533,moderate_left
3534,moderate_left
3535,moderate_left
3536,moderate_left
3537,moderate_left
3538,moderate_left
3539,moderate_left
3540,moderate_left
3541,moderate_left
3542,moderate_left
3543,moderate_left
3544,moderate_right
3545,moderate_left
3546,moderate_left
3547,moderate_left
3548,moderate_left
3549,moderate_left
3550,moderate_left
3551,moderate_left
3552,moderate_left
3553,moderate_left
3554,moderate_left
3555,moderate_left
3556,moderate_left
3557,moderate_left
3558,moderate_right
3559,moderate_left
3560,moderate_left
3561,left
3562,moderate_left
3563,moderate_left
3564,moderate_left
3565,moderate_left
3566,moderate_left
3567,moderate_left
3568,moderate_left
3569,moderate_left
3570,moderate_left
3571,moderate_left
3572,moderate_left
3573,moderate_left
3574,left
3575,moderate_left
3576,moderate_left
3577,moderate_right
3578,moderate_right
3579,moderate_left
3580,moderate_right
3581,moderate_right
3582,moderate_right
3583,right
3584,moderate_left
3585,moderate_left
3586,moderate_right
3587,moderate_left
3588,moderate_left
3589,left
3590,moderate_left
3591,moderate_left
3592,moderate_left
3593,moderate_left
3594,moderate_left
3595,moderate_left
3596,moderate_left
3597,moderate_left
3598,moderate_left
3599,moderate_left
3600,moderate_left
3601,moderate_left
3602,moderate_left
3603,moderate_left
3604,moderate_left
3605,moderate_left
3606,moderate_right
3607,moderate_left
3608,moderate_left
3609,moderate_left
3610,moderate_right
3611,moderate_left
3612,moderate_left
3613,moderate_left
3614,moderate_left
3615,moderate_left
3616,moderate_left
3617,moderate_left
3618,moderate_left
3619,moderate_left
3620,moderate_left
3621,moderate_left
3622,moderate_right
3623,moderate_left
3624,moderate_left
3625,moderate_left
3626,moderate_left
3627,moderate_left
3628,left
3629,moderate_left
3630,moderate_left
3631,moderate_left
3632,moderate_left
3633,moderate_left
3634,moderate_left
3635,moderate_left
3636,moderate_left
3637,moderate_left
3638,moderate_left
3639,moderate_left
3640,moderate_left
3641,moderate_left
3642,moderate_left
3643,moderate_left
3644,moderate_left
3645,moderate_left
3646,moderate_left
3647,left
3648,moderate_left
3649,moderate_left
3650,moderate_left
3651,left
3652,moderate_left
3653,moderate_left
3654,moderate_left
3655,right
3656,moderate_left
3657,moderate_left
3658,right
3659,right
3660,moderate_left
3661,moderate_left
3662,left
3663,moderate_left
3664,moderate_left
3665,moderate_left
3666,moderate_left
3667,moderate_left
3668,moderate_left
3669,moderate_left
3670,moderate_left
3671,moderate_left
3672,moderate_left
3673,moderate_left
3674,moderate_left
3675,moderate_left
3676,moderate_left
3677,moderate_left
3678,moderate_left
3679,moderate_left
3680,right
3681,moderate_left
3682,moderate_left
3683,moderate_left
3684,moderate_left
3685,moderate_left
3686,left
3687,moderate_left
3688,moderate_right
3689,left
3690,moderate_left
3691,moderate_left
3692,moderate_right
3693,right
3694,moderate_left
3695,moderate_left
3696,moderate_left
3697,moderate_left
3698,left
3699,moderate_right
3700,moderate_left
3701,moderate_right
3702,moderate_left
3703,moderate_left
3704,moderate_left
3705,moderate_left
3706,moderate_left
3707,moderate_left
3708,moderate_left
3709,moderate_left
3710,moderate_left
3711,moderate_left
3712,moderate_left
3713,moderate_left
3714,left
3715,moderate_left
3716,moderate_left
3717,moderate_right
3718,moderate_left
3719,moderate_left
3720,moderate_left
3721,moderate_left
3722,moderate_left
3723,left
3724,moderate_left
3725,moderate_left
3726,moderate_left
3727,moderate_left
3728,moderate_left
3729,moderate_left
3730,left
3731,moderate_right
3732,moderate_left
3733,moderate_left
3734,moderate_right
3735,moderate_left
3736,moderate_left
3737,moderate_left
3738,moderate_left
3739,moderate_right
3740,moderate_left
3741,moderate_left
3742,moderate_right
3743,moderate_left
3744,moderate_left
3745,moderate_left
3746,moderate_right
3747,left
3748,moderate_left
3749,moderate_left
3750,moderate_left
3751,moderate_left
3752,moderate_left
3753,moderate_right
3754,moderate_left
3755,moderate_left
3756,moderate_left
3757,moderate_left
3758,left
3759,moderate_left
3760,moderate_right
3761,moderate_left
3762,right
3763,moderate_left
3764,moderate_left
3765,moderate_left
3766,moderate_right
3767,moderate_left
3768,left
3769,moderate_right
3770,moderate_left
3771,moderate_left
3772,moderate_left
3773,moderate_left
3774,moderate_left
3775,moderate_left
3776,moderate_right
3777,moderate_left
3778,moderate_left
3779,moderate_left
3780,moderate_left
3781,moderate_left
3782,moderate_left
3783,moderate_left
3784,moderate_right
3785,moderate_left
3786,moderate_left
3787,moderate_left
3788,moderate_left
3789,moderate_right
3790,moderate_left
3791,moderate_left
3792,moderate_left
3793,left
3794,moderate_left
3795,moderate_left
3796,moderate_right
3797,moderate_left
3798,moderate_left
3799,moderate_left
3800,moderate_right
3801,moderate_left
3802,moderate_left
3803,moderate_left
3804,left
3805,moderate_left
3806,moderate_right
3807,moderate_left
3808,moderate_left
3809,moderate_left
3810,moderate_left
3811,moderate_left
3812,moderate_left
3813,moderate_left
3814,left
3815,moderate_left
3816,moderate_left
3817,moderate_left
3818,moderate_left
3819,moderate_left
3820,moderate_left
3821,moderate_left
3822,moderate_left
3823,moderate_left
3824,moderate_right
3825,moderate_left
3826,moderate_left
3827,moderate_left
3828,moderate_right
3829,moderate_left
3830,moderate_left
3831,left
3832,left
3833,moderate_left
3834,moderate_left
3835,moderate_left
3836,moderate_left
3837,moderate_left
3838,moderate_left
3839,moderate_left
3840,moderate_left
3841,moderate_left
3842,moderate_left
3843,moderate_left
3844,left
3845,moderate_left
3846,moderate_left
3847,moderate_left
3848,moderate_left
3849,moderate_left
3850,left
3851,moderate_left
3852,moderate_left
3853,moderate_right
3854,moderate_left
3855,left
3856,moderate_right
3857,moderate_left
3858,moderate_left
3859,moderate_left
3860,moderate_left
3861,moderate_left
3862,moderate_left
3863,left
3864,moderate_left
3865,moderate_left
3866,moderate_right
3867,left
3868,moderate_left
3869,moderate_left
3870,moderate_left
3871,moderate_right
3872,moderate_left
3873,moderate_left
3874,moderate_right
3875,moderate_left
3876,moderate_left
3877,moderate_left
3878,moderate_left
3879,moderate_right
3880,moderate_left
3881,moderate_left
3882,moderate_left
3883,moderate_left
3884,moderate_left
3885,moderate_left
3886,moderate_left
3887,moderate_right
3888,moderate_left
3889,moderate_left
3890,moderate_left
3891,moderate_right
3892,moderate_left
3893,moderate_left
3894,moderate_left
3895,moderate_left
3896,moderate_left
3897,moderate_left
3898,moderate_left
3899,moderate_left
3900,moderate_right
3901,moderate_left
3902,moderate_left
3903,moderate_left
3904,moderate_left
3905,moderate_left
3906,moderate_left
3907,moderate_right
3908,moderate_left
3909,moderate_left
3910,left
3911,moderate_left
3912,moderate_left
3913,moderate_left
3914,moderate_left
3915,moderate_left
3916,left
3917,moderate_left
3918,moderate_left
3919,moderate_left
3920,moderate_left
3921,moderate_right
3922,moderate_left
3923,moderate_left
3924,moderate_left
3925,moderate_left
3926,moderate_left
3927,moderate_left
3928,moderate_left
3929,moderate_left
3930,moderate_right
3931,moderate_left
3932,moderate_left
3933,moderate_left
3934,moderate_right
3935,right
3936,moderate_left
3937,moderate_left
3938,moderate_right
3939,moderate_left
3940,left
3941,moderate_left
3942,moderate_left
3943,moderate_left
3944,moderate_left
3945,moderate_left
3946,moderate_left
3947,moderate_left
3948,moderate_right
3949,moderate_left
3950,moderate_right
3951,moderate_right
3952,moderate_left
3953,moderate_left
3954,moderate_left
3955,moderate_left
3956,moderate_left
3957,moderate_left
3958,moderate_left
3959,moderate_left
3960,left
3961,moderate_left
3962,moderate_left
3963,moderate_left
3964,moderate_left
3965,moderate_left
3966,moderate_left
3967,moderate_left
3968,moderate_left
3969,moderate_left
3970,moderate_left
3971,moderate_left
3972,moderate_left
3973,moderate_left
3974,moderate_left
3975,moderate_left
3976,moderate_left
3977,moderate_left
3978,moderate_left
3979,moderate_right
3980,right
3981,moderate_right
3982,right
3983,moderate_left
3984,moderate_left
3985,moderate_left
3986,moderate_left
3987,right
3988,moderate_left
3989,moderate_left
3990,moderate_left
3991,moderate_left
3992,moderate_left
3993,right
3994,moderate_right
3995,moderate_left
3996,moderate_left
3997,moderate_left
3998,moderate_left
3999,moderate_left
4000,left
4001,moderate_left
4002,moderate_left
4003,moderate_left
4004,moderate_left
4005,moderate_left
4006,moderate_left
4007,moderate_left
4008,moderate_left
4009,moderate_left
4010,moderate_left
4011,moderate_left
4012,moderate_left
4013,moderate_left
4014,moderate_left
4015,moderate_left
4016,moderate_left
4017,moderate_right
4018,moderate_left
4019,moderate_left
4020,moderate_left
4021,moderate_left
4022,left
4023,moderate_right
4024,moderate_left
4025,moderate_left
4026,moderate_left
4027,moderate_left
4028,moderate_left
4029,left
4030,moderate_left
4031,moderate_left
4032,moderate_left
4033,moderate_left
4034,moderate_left
4035,moderate_left
4036,left
4037,moderate_left
4038,left
4039,moderate_left
4040,moderate_left
4041,left
4042,moderate_left
4043,moderate_left
4044,moderate_right
4045,moderate_left
4046,moderate_left
4047,moderate_left
4048,moderate_left
4049,right
4050,moderate_left
4051,moderate_right
4052,moderate_left
4053,moderate_left
4054,left
4055,moderate_left
4056,right
4057,moderate_left
4058,moderate_right
4059,moderate_left
4060,moderate_left
4061,moderate_right
4062,moderate_left
4063,moderate_left
4064,moderate_left
4065,moderate_left
4066,moderate_left
4067,moderate_left
4068,moderate_left
4069,moderate_right
4070,moderate_left
4071,moderate_left
4072,moderate_left
4073,moderate_left
4074,moderate_right
4075,left
4076,moderate_left
4077,moderate_left
4078,moderate_left
4079,moderate_left
4080,moderate_left
4081,left
4082,moderate_left
4083,moderate_left
4084,moderate_left
4085,moderate_left
4086,moderate_left
4087,moderate_left
4088,moderate_left
4089,moderate_left
4090,moderate_left
4091,moderate_left
4092,moderate_left
4093,moderate_right
4094,moderate_left
4095,moderate_left
4096,moderate_left
4097,moderate_left
4098,moderate_left
4099,moderate_right
4100,moderate_left
4101,left
4102,moderate_right
4103,moderate_right
4104,moderate_left
4105,moderate_left
4106,moderate_left
4107,moderate_left
4108,moderate_right
4109,moderate_right
4110,moderate_left
4111,moderate_left
4112,moderate_left
4113,moderate_left
4114,moderate_left
4115,moderate_right
4116,moderate_left
4117,moderate_left
4118,moderate_left
4119,moderate_left
4120,moderate_left
4121,moderate_right
4122,moderate_left
4123,moderate_left
4124,moderate_left
4125,moderate_left
4126,moderate_left
4127,moderate_right
4128,moderate_left
4129,left
4130,moderate_right
4131,moderate_left
4132,moderate_left
4133,moderate_left
4134,moderate_left
4135,moderate_left
4136,moderate_left
4137,left
4138,moderate_left
4139,moderate_right
4140,moderate_left
4141,moderate_left
4142,moderate_left
4143,moderate_left
4144,moderate_left
4145,moderate_left
4146,moderate_left
4147,moderate_left
4148,moderate_left
4149,moderate_left
4150,moderate_right
4151,moderate_left
4152,moderate_left
4153,moderate_right
4154,moderate_left
4155,moderate_left
4156,moderate_right
4157,left
4158,moderate_left
4159,moderate_left
4160,left
4161,moderate_right
4162,moderate_left
4163,moderate_left
4164,moderate_left
4165,moderate_left
4166,left
4167,moderate_left
4168,moderate_left
4169,moderate_left
4170,moderate_left
4171,moderate_left
4172,moderate_left
4173,moderate_left
4174,moderate_left
4175,moderate_left
4176,moderate_left
4177,moderate_left
4178,moderate_left
4179,moderate_left
4180,moderate_right
4181,moderate_right
4182,moderate_left
4183,moderate_left
4184,moderate_left
4185,moderate_left
4186,moderate_left
4187,left
4188,moderate_left
4189,moderate_left
4190,moderate_right
4191,moderate_left
4192,moderate_right
4193,moderate_left
4194,left
4195,moderate_left
4196,moderate_left
4197,moderate_right
4198,moderate_left
4199,moderate_left
4200,moderate_right
4201,moderate_right
4202,moderate_left
4203,moderate_left
4204,moderate_left
4205,moderate_left
4206,moderate_left
4207,moderate_left
4208,moderate_left
4209,moderate_left
4210,moderate_left
4211,moderate_left
4212,moderate_left
4213,moderate_left
4214,left
4215,moderate_left
4216,moderate_right
4217,moderate_left
4218,moderate_left
4219,moderate_right
4220,moderate_left
4221,moderate_left
4222,moderate_left
4223,moderate_left
4224,moderate_left
4225,moderate_left
4226,left
4227,moderate_left
4228,left
4229,moderate_left
4230,moderate_right
4231,moderate_left
4232,moderate_left
4233,left
4234,left
4235,moderate_right
4236,moderate_left
4237,moderate_left
4238,moderate_right
4239,moderate_left
4240,moderate_left
4241,moderate_right
4242,moderate_left
4243,moderate_left
4244,left
4245,moderate_left
4246,moderate_right
4247,moderate_right
4248,left
4249,moderate_left
4250,moderate_left
4251,moderate_left
4252,moderate_left
4253,moderate_left
4254,moderate_left
4255,moderate_left
4256,moderate_left
4257,moderate_left
4258,moderate_left
4259,moderate_left
4260,left
4261,moderate_left
4262,left
4263,moderate_left
4264,moderate_left
4265,moderate_left
4266,moderate_left
4267,moderate_left
4268,moderate_right
4269,moderate_right
4270,moderate_left
4271,moderate_left
4272,left
4273,left
4274,moderate_left
4275,moderate_left
4276,moderate_left
4277,moderate_left
4278,moderate_left
4279,moderate_right
4280,moderate_left
4281,moderate_left
4282,moderate_left
4283,moderate_left
4284,moderate_left
4285,moderate_left
4286,moderate_left
4287,moderate_right
4288,moderate_left
4289,left
4290,moderate_left
4291,moderate_left
4292,moderate_left
4293,moderate_left
4294,moderate_left
4295,moderate_left
4296,moderate_left
4297,moderate_left
4298,moderate_left
4299,moderate_left
4300,left
4301,moderate_right
4302,moderate_left
4303,moderate_left
4304,moderate_left
4305,moderate_right
4306,moderate_left
4307,moderate_right
4308,moderate_left
4309,moderate_left
4310,moderate_left
4311,moderate_left
4312,moderate_left
4313,left
4314,moderate_left
4315,moderate_left
4316,right
4317,moderate_left
4318,moderate_left
4319,moderate_left
4320,moderate_left
4321,moderate_left
4322,moderate_left
4323,moderate_left
4324,moderate_left
4325,moderate_left
4326,moderate_left
4327,moderate_left
4328,moderate_left
4329,moderate_left
4330,moderate_left
4331,moderate_left
4332,moderate_left
4333,moderate_left
4334,moderate_left
4335,moderate_left
4336,moderate_left
4337,moderate_left
4338,moderate_left
4339,moderate_left
4340,moderate_left
4341,moderate_right
4342,moderate_left
4343,moderate_left
4344,moderate_left
4345,moderate_left
4346,moderate_left
4347,moderate_left
4348,left
4349,moderate_right
4350,moderate_left
4351,moderate_left
4352,moderate_left
4353,moderate_left
4354,left
4355,moderate_left
4356,moderate_left
4357,moderate_right
4358,moderate_left
4359,moderate_right
4360,moderate_left
4361,moderate_left
4362,moderate_left
4363,moderate_left
4364,moderate_left
4365,moderate_left
4366,moderate_left
4367,moderate_left
4368,moderate_left
4369,moderate_left
4370,moderate_right
4371,moderate_left
4372,left
4373,moderate_left
4374,moderate_left
4375,moderate_left
4376,moderate_left
4377,moderate_left
4378,moderate_left
4379,moderate_left
4380,moderate_left
4381,moderate_left
4382,moderate_left
4383,moderate_left
4384,moderate_right
4385,right
4386,moderate_left
4387,left
4388,moderate_left
4389,moderate_left
4390,moderate_left
4391,moderate_left
4392,moderate_left
4393,moderate_left
4394,moderate_left
4395,moderate_left
4396,moderate_left
4397,moderate_left
4398,moderate_left
4399,moderate_left
4400,moderate_left
4401,moderate_left
4402,moderate_left
4403,moderate_left
4404,moderate_left
4405,moderate_left
4406,moderate_left
4407,moderate_left
4408,moderate_right
4409,moderate_left
4410,moderate_left
4411,moderate_left
4412,moderate_right
4413,moderate_right
4414,moderate_left
4415,moderate_left
4416,moderate_left
4417,moderate_right
4418,moderate_left
4419,moderate_right
4420,left
4421,moderate_left
4422,moderate_left
4423,moderate_left
4424,moderate_left
4425,moderate_left
4426,moderate_left
4427,moderate_left
4428,right
4429,moderate_left
4430,moderate_left
4431,moderate_left
4432,moderate_left
4433,moderate_left
4434,moderate_left
4435,moderate_left
4436,moderate_left
4437,moderate_right
4438,moderate_left
4439,moderate_right
4440,moderate_left
4441,moderate_left
4442,moderate_left
4443,moderate_right
4444,moderate_left
4445,moderate_left
4446,moderate_left
4447,moderate_right
4448,moderate_left
4449,moderate_left
4450,moderate_left
4451,moderate_left
4452,moderate_left
4453,moderate_left
4454,moderate_left
4455,moderate_left
4456,moderate_left
4457,moderate_left
4458,moderate_right
4459,moderate_left
4460,moderate_right
4461,left
4462,moderate_left
4463,moderate_left
4464,moderate_right
4465,left
4466,moderate_left
4467,moderate_left
4468,moderate_left
4469,moderate_right
4470,moderate_left
4471,moderate_left
4472,moderate_left
4473,moderate_left
4474,moderate_left
4475,moderate_left
4476,moderate_left
4477,moderate_right
4478,moderate_left
4479,moderate_left
4480,moderate_left
4481,moderate_left
4482,moderate_left
4483,moderate_right
4484,moderate_left
4485,moderate_right
4486,moderate_right
4487,moderate_right
4488,moderate_left
4489,moderate_right
4490,moderate_left
4491,right
4492,moderate_left
4493,moderate_left
4494,moderate_left
4495,moderate_left
4496,moderate_left
4497,left
4498,moderate_left
4499,left
4500,moderate_left
4501,moderate_left
4502,moderate_left
4503,moderate_left
4504,moderate_left
4505,moderate_left
4506,moderate_left
4507,moderate_left
4508,moderate_left
4509,moderate_left
4510,moderate_right
4511,moderate_left
4512,moderate_left
4513,moderate_left
4514,moderate_left
4515,moderate_left
4516,moderate_left
4517,moderate_left
4518,moderate_right
4519,moderate_left
4520,moderate_left
4521,moderate_right
4522,moderate_left
4523,moderate_right
4524,moderate_left
4525,moderate_left
4526,moderate_left
4527,moderate_left
4528,moderate_left
4529,moderate_left
4530,moderate_right
4531,moderate_left
4532,moderate_left
4533,moderate_left
4534,moderate_left
4535,moderate_left
4536,moderate_left
4537,moderate_left
4538,moderate_left
4539,right
4540,moderate_left
4541,moderate_left
4542,moderate_right
4543,moderate_left
4544,moderate_left
4545,moderate_left
4546,moderate_left
4547,moderate_left
4548,moderate_left
4549,moderate_left
4550,moderate_left
4551,moderate_left
4552,left
4553,moderate_left
4554,moderate_left
4555,moderate_left
4556,moderate_left
4557,moderate_left
4558,moderate_right
4559,moderate_right
4560,moderate_right
4561,left
4562,moderate_left
4563,moderate_left
4564,moderate_right
4565,moderate_left
4566,moderate_left
4567,moderate_left
4568,left
4569,moderate_left
4570,moderate_left
4571,moderate_left
4572,moderate_left
4573,left
4574,moderate_left
4575,moderate_left
4576,left
4577,moderate_left
4578,moderate_left
4579,left
4580,moderate_right
4581,moderate_left
4582,moderate_left
4583,moderate_left
4584,moderate_left
4585,moderate_left
4586,moderate_left
4587,moderate_left
4588,moderate_left
4589,moderate_left
4590,moderate_left
4591,moderate_left
4592,moderate_left
4593,moderate_left
4594,moderate_left
4595,moderate_left
4596,moderate_left
4597,moderate_left
4598,moderate_right
4599,moderate_right
4600,moderate_right
4601,left
4602,moderate_left
4603,moderate_left
4604,moderate_left
4605,moderate_left
4606,moderate_left
4607,moderate_left
4608,moderate_right
4609,moderate_left
4610,moderate_left
4611,moderate_right
4612,moderate_left
4613,moderate_left
4614,moderate_left
4615,moderate_right
4616,moderate_left
4617,moderate_left
4618,moderate_left
4619,moderate_left
4620,moderate_right
4621,moderate_right
4622,moderate_left
4623,moderate_right
4624,moderate_left
4625,left
4626,moderate_left
4627,moderate_left
4628,moderate_left
4629,moderate_left
4630,moderate_left
4631,moderate_left
4632,moderate_left
4633,moderate_right
4634,left
4635,moderate_left
4636,moderate_left
4637,moderate_left
4638,moderate_left
4639,moderate_right
4640,moderate_left
4641,moderate_right
4642,right
4643,moderate_left
4644,moderate_left
4645,right
4646,moderate_left
4647,moderate_left
4648,moderate_right
4649,moderate_left
4650,moderate_left
4651,moderate_left
4652,moderate_left
4653,left
4654,moderate_left
4655,moderate_left
4656,moderate_left
4657,moderate_left
4658,moderate_left
4659,moderate_left
4660,moderate_right
4661,moderate_left
4662,moderate_left
4663,moderate_left
4664,moderate_left
4665,moderate_left
4666,moderate_left
4667,moderate_left
4668,moderate_left
4669,moderate_left
4670,moderate_left
4671,right
4672,right
4673,moderate_left
4674,moderate_left
4675,moderate_left
4676,moderate_left
4677,moderate_left
