id,label,gender,profession,tweet
13048,@user352,male,politician,"@user @user @user @user No es nada personal, juzgo lo que veo desde mi conocimiento del formato y punto de vista. A la gente se la conoce en situaciones puntuales."
37688,@user194,female,politician,Moreno Bonilla puede hacer mucho más de lo que está haciendo para evitar el cierre de @user en Puerto Real. No se entiende su voto en contra a la ayuda para la empresa auxiliar en la iniciativa parlamentaria presentada por el [POLITICAL_PARTY]-A. . No puede abandonar a los trabajadores.
49906,@user186,female,politician,Se confirma que el asesinato de una mujer en Córdoba el pasado día 14 por un hombre que ya había matado a otra mujer en 2002 es #ViolenciaDeGénero: 25 mujeres asesinadas este 2019 y 1000 desde 2003. Es necesario avanzar en el Pacto de Estado cuanto antes!
30098,@user408,male,politician,"El Gobierno ataca a todas las instituciones que le impiden desguazar el país. Empezaron por el [POLITICAL_PARTY], siguieron con los jueces y fiscales y ahora se atreven con el Rey. . Es intolerable que con Sánchez solo puedan entrar a Cataluña los que no molesten a sus socios independentistas."
13443,@user466,female,politician,"Seguimos apostando por el urbanismo más sostenible, el de la rehabilitación. Hemos acordado con @user aportar 6,2 millones al Plan de Vivienda con el objetivo de mejorar las que ya están construidas. Se suman a los 50 millones anuales del #PlanMadRe de @user."
4246,@user441,male,journalist,@user Ellos querían bajarlo al 10% en enero. Cuéntaselo a Casado. 😉
20921,@user418,male,politician,"Madrid se construye de abajo a arriba. Madrid se construye en la calle, no encerrado en Cibeles como hemos tenido a Carmena 4 años de mandato. Os presento el programa electoral del [POLITICAL_PARTY] con 141 actuaciones y dotado de más de 500 millones de euros para los 131 barrios de Madrid."
35150,@user420,female,politician,"🇪🇺Hoy se consuma el #Brexit. Reino Unido se retira formalmente de la #UE. . Día triste para quienes apostamos por una Europa unida, fuerte y solidaria. . Ahora toca trabajar para que esta ruptura no afecte a los derechos de la ciudadanía. #BrexitDay"
44650,@user109,male,politician,"👩🏾‍⚕️👩🏽‍🌾👩🏻‍🏫👩🏼‍🔧 Canarias va demostrar que Carnaval y lucha por la igualdad son perfectamente compatibles. Por una sociedad sin violencias machistas, sin brecha salarial, sin techos de cristal y sin discriminación de ningún tipo. . Convocatorias de mañana 8 DE MARZO. ¡Qué orgullo!.😍👇🏾"
34848,@user236,female,politician,"“@user “ la solución es la unidad con España y con Europa, con el negacionidmo no vamos a ningún sitio” #GanaIlla #DebateCATrtve #PresidentIlla"
43178,@user366,male,politician,"@user De verdad que tú eres político? Deberías ser ejemplo de lo que es la política y eres un don nadie. Leyéndote das ganas de vomitar. Quiero pensar que el nivel de tus compañeros de partido es mayor, porque menos es imposible. ¡Sinvergüenza!"
32991,@user342,female,politician,"Cuando más que nunca es necesaria una Sanidad Pública, Universal y de Calidad en nuestra memoria un socialista ejemplar que hizo posible la su #universalización en España y defendió siempre la #convivencia, la #libertad y el #diálogo. ¡Gracias, Ernest!. #Lluch20anys 🌹"
33249,@user1,male,politician,Tan evitable como insostenible que Ciudadanos en Castilla y León y Andalucía apliquen normas según la ley. Pero el gobierno donde eres vicepresidente se niegue a hacerlo. . Perdón debes pedir a los madrileños por seguir permitiendo desgobierno de Ayuso del que eres juez y parte.
27555,@user8,female,politician,"@user @user @user @user @user @user @user @user @user @user @user Estoy absolutamente convencida y defiendo que la política es el mejor terreno para encontrarnos y este acuerdo de reconstrucción es fruto de esa creencia. Lamentablemente otras personas creen que la política es solo un terreno para enfrentarnos, ahí a mí no me encontrará nunca."
33447,@user411,male,politician,"El #2demayo de 1879 se funda el Partido Socialista Obrero Español. El #[POLITICAL_PARTY] siempre ha sido, es y será el partido transformador que ha impulsado y modernizado este país desde los principios de la #igualdad, la #libertad y la #justiciasocial. [#POLITICAL_PARTY] ✊🏽🌹"
41272,@user425,male,politician,El barrio de #Begoña tiene un nuevo espacio de ocio cubierto. Queremos que todos los barrios de #Bilbao tengan al menos uno. También nos preocupamos por el bienestar de las personas de más edad y en #Mallona hemos creado una nueva zona de mantenimiento físico y rehabilitación
6949,@user334,female,politician,"20 alumnos tienen que estudiar tapados con mantas. Si te montas en un avión con 100 desconocidos, no pasa nada. @user ¿En caso de catarro o gripe de los menores te harás responsable? . Ah no! que cuando se trata de #menores te lavas las manos. @user dimisión!!!"
26462,@user25,male,politician,"Un efecto muy raro de las vacunas de ARNm es la miocarditis, en jóvenes. Un efecto adverso a tener en cuenta antes de embarcarse en la vacunación de una población a la que la COVID-19 no afecta tan gravemente. Proteger a los mayores, esa es la opción."
12579,@user128,female,politician,Es un orgullo y un honor para España poder celebrar la Asamblea General de la OMT en Madrid en unas circunstancias tan excepcionales. . Estoy segura de que contaremos con la colaboración de todos los miembros para que sea un éxito y ayudar a la recuperación del turismo mundial.
31802,@user165,female,politician,Oír a @user hablar de política migratoria es como creer q existen los unicornios. Escuchar a @user hacer apología del odio con los inmigrantes hace q te sangren los oídos.Ser demócrata requiere mucha templanza.Más vale tanto la pena!! Sobre todo para vencerles en las urnas
9913,@user434,female,politician,Nunca un aplauso fue tan obsceno
16368,@user398,female,journalist,"La mayoría independentista quiere proponer a Jordi Sánchez como candidato a presidente de la Generalitat. Está en la cárcel. Después a Jordi Turull, en libertad provisional y que puede ser inhabilitado pronto. Curiosa forma de querer volver a la normalidad institucional."
48525,@user398,female,journalist,"El Estado es fuerte, las instituciones resisten. Pero es débil y no funciona en los servicios necesarios para los ciudadanos. En las comisarías, en las oficinas de empleo que deben atender a los parados, o en la Seguridad Social para el ingreso mínimo. Por ejemplo."
25008,@user85,male,politician,"Daré la batalla ante un Gobierno Socialista que quiere acabar con las térmicas y la industria de la automoción. No toleraremos que jueguen con el #empleo de #CyL . Sólo el @user garantiza el progreso de esta tierra, las pensiones y la calidad de la educación y la sanidad."
27542,@user106,male,politician,Ayer además de votar en el proceso q ha convertido a @user en el nuevo presidente del @user dio tiempo a votar contra los indultos
572,@user249,male,politician,"Este gesto debe ir incluido en la campaña de lavado de imagen q le han hecho esta semana. Mientras tanto, tantas preguntas sin respuesta: . ¿Cuál es el origen de su fortuna? . ¿A cuánto asciende? . ¿En qué paraísos la tiene? . ¿Por qué motivo paga 4M y no 400M o 4000M?"
17927,@user371,male,politician,"El Gobierno debe proteger el turismo en vez de atacarlo. Los datos de la EPA son terribles y Sánchez no puede seguir de brazos cruzados. Proponemos un plan turístico que incluye pruebas Covid-19 obligatorias, un completo plan fiscal y prolongar los ERTE."
19456,@user32,male,politician,"En Sitges. Desayuno junto al mar. 35km de bici por el Garraf en buena cia, vistas impresionantes, baño en el chiringuito de Benaprès, fideuá con vistas al golf, esta tarde boda de aquellas que marcan. Y GK CHESTERTON, llamándome la atención. Hubiese tertuliado con él. Insuperable"
15977,@user443,male,politician,"El paro juvenil vuelve a subir al 41%, mientras que la media de la zona euro se encuentra en el 17%. . Otra vez un gobierno del [POLITICAL_PARTY] agravado con los populistas vuelven a dejar a casi 1 de cada 2 jóvenes sin perspectivas de futuro."
41307,@user367,female,politician,"“Solidaridad Mundial, responsabilidad compartida” es reflejo del momento actual y de la voluntad del Gobierno España para acabar con la pandemia del VIH, que tras años fuera Fondo Global para la Lucha contra el SIDA, vuelve a ser parte de esta lucha global. #DiaMundialDelSida"
50089,@user201,female,politician,"No sé si me preocupa más que quien hace el gráfico no sepa que no se pueden comparar altas acumuladas con ingresos no acumulados o que lo sepa y aún así lo haga. Pero lo que seguro que es preocupante es que la presidenta de la C de Madrid, lo publique como una victoria 😔"
44392,@user20,male,journalist,"Un año da para mucho: virus, crisis, reyes en oriente, escraches, nevadas bíblicas… El Gobierno también nos tienen entretenidos con sus cosas. Las repasamos con Iglesias, un vicepresidente que dice tener menos poder que grandes empresarios. Empezamos en nada. #SalvadosPablo"
24883,@user324,male,politician,Ni un paso atrás frente a quienes no asumen que en democracia no se puede amenazar ni insultar. Ánimo @user.
45224,@user280,male,politician,11 partidos políticos han aprobado hoy los #PGE que millones de personas van a necesitar para afrontar una crisis histórica en la que todo el arco parlamentario deberíamos de estar JUNtos. La derecha ha preferido no estar a la altura del desafío más importante de España
45573,@user362,female,politician,"🔵 @user 👉🏼 _El 2020 ha sido un año muy malo y queremos estar cerca de las familias de los 70.000 fallecidos por Covid, el medio millón que perdió su empleo y los profesionales que cuidan de todos. ¡Feliz año 2021 con la esperanza de superar la pandemia y la crisis!_"
39758,@user105,male,politician,Comparecencia en Comisión de la Ministra de Educación @user . «el sistema educativo sólo tiene calidad si busca la excelencia y la equidad. El sistema educativo no puede dejar a nadie atrás»
32431,@user191,male,politician,Si tuvieras enfrente tú a Iván Redondo ¿Qué le dirías?. Preparando mi intervención ante la Comparecencia de Iván Redondo el próximo jueves a las 16:00 donde se explicará el Informe de Seguridad Nacional 2020. Iván es el Director del Gabinete del Presidente del Gobierno.
20271,@user77,male,politician,"Torra inhabilitado, Junqueras desposeído d condición de eurodip. ¿Con esto se darán cuenta [POLITICAL_PARTY] d q la situación en Cataluña no es un conflicto político como dice acuerdo con [POLITICAL_PARTY]?¿Lastra Anunciará q rompen con [POLITICAL_PARTY] o seguirán adelante con la felonía como si nada? Apuesto x la b"
10635,@user3,male,politician,"@user @user @user Mi participación en la contracumbre se limitó a una mesa redonda sobre los tratados de libre comercio. No tengo datos de primera mano sobre otros actos, pero en lo que yo pude apreciar, la organización fue más que correcta"
11610,@user195,male,politician,"Hoy 6 de diciembre dia de la Constitución, nuestra Constitución, la que cumple 41 años, la Constitución de todos los españoles y españolas. Ahora más que nunca es imprescindible que sigamos avanzando, construyendo juntos nuestro futuro desde la concordia y el entendimiento. 📕🇪🇸"
47708,@user167,male,politician,"@user @user @user @user @user @user @user @user @user @user @user Qué bien lo hicisteis. Qué lucidos y qué ejemplo.... Abrazo fuerte, Oscar. Que nos sigamos viendo siempre bajo esas banderas nobles..."
27984,@user44,female,politician,"El feminismo es el motor de nuestra sociedad y tiene que serlo también en Europa. Tenemos que poner en el centro la vida de las personas y proteger lo común. Alejarnos de los recortes y la austeridad que perjudican, sobre todo, a las mujeres. Por eso, el domingo #VotaFeminista"
12495,@user228,male,politician,"@user le dice a Piqueras en Tele5 q los 140.000ME de la UE “equivalen al 60%del PIB español del 19”😳. Es verdad q soy de letras, pero si el PIB del 19 fue de 1,25 billones, lo de la UE es el 11,5% y no el 60%. ¿Y dice q es doctor en economía?. . Es el DR. FRAUDE😱😱"
18577,@user329,female,politician,"Emilio Silva: “La Ley de Memoria Democrática habla de justicia y no va a juzgar a nadie”. Presidente de @user , pionero de lucha por memoria y recuperación de cuerpos, hace balance: “no da ni un paso para acabar con la impunidad del franquismo”."
39227,@user319,male,politician,Hoy ante la farsa de unas elecciones libres un mensaje de apoyo a nuestros hermanos venezolanos. La tiranía caerá y sus líderes seran juzgados por sus crimenes. No perdais la esperanza no estáis solos. Sois la luz en la lucha contra el mal ¡Viva #Venezuela libre!
44559,@user84,male,journalist,La persecución de la religión católica fue una seña de identidad de la izquierda española que la llevó de 31 a 39 al genocidio de religiosos que espantó al mundo por su vesania asesina y crueldad. E hizo perder a la república mucho apoyo. Nunca pidió perdón. Y vuelven a la senda.
38122,@user100,female,politician,"AYUSO. La culpa de las esperas en tratamientos oncológicos, en resultados de pruebas vitales, que a tu hijo no le atienda el pediatra hasta dentro de meses, las colas para vacunarse, que no haya test, que las urgencias estén colapsadas es de : . EL BOICOT DE LOS SANITARIOS"
24712,@user86,female,politician,"@user No comparto para nada su idea de que los periodistas sean ególatras. Como tantos otros profesionales, están haciendo un trabajo fundamental en esta crisis. Aquí le dejo un ejemplo de rueda de prensa sin filtros, para que se la haga llegar a sus compañeros de Ferraz. Un saludo"
19867,@user249,male,politician,"Una vez más, queda en evidencia q la operación de la Guardia Civil era meramente d espionaje político en Catalunya. Ahora, filtran un supuesto documento (interpretado y manipulado) en el momento q consideran q puede influir más. . El trío d Colón y sus cloacas haciendo campaña."
5329,@user189,male,journalist,"En una semana: Biden, presidente; el castellano deja de ser idioma oficial de España (dicen algunos); se ha estabilizado la legislatura (presupuestos); la libertad de prensa ha sido asesinada (dicen algunos) y al rey emérito se le abre un tercera investigación. No es poco."
7025,@user194,female,politician,Hoy es un día triste para los [POLITICAL_PARTY] andaluces y malagueños por el fallecimiento de nuestro compañero Paco Oliva. Se nos ha ido un referente histórico del @user que trabajó para lograr lo mejor para #Málaga en las instituciones donde estuvo. Mi sentido pésame a la familia.
12147,@user146,male,politician,"Supongo que @user no es consciente de la gravedad de sus palabras: ""No descarto que en el futuro saber tu inmunidad sea necesario para empleos"". El futuro distópico que nos espera con Ayuso da miedo. Espero que @user rectifique a la presidenta en tres, dos, uno..."
18859,@user244,female,journalist,@user @user Era lo que tocaba. Feliz Navidad
13306,@user262,male,politician,"Ahora va usted, Señoría - no estamos a nivel de tuteo, gracias- y se lee la noticia que ha compartido, señor Olano. Y en lo de hacer oposición a la oposición, me alegro que sea usted rebelde con los ataques a [POLITICAL_PARTY] de su partido. Ah, no, que me estoy confundiendo. 😂"
24271,@user268,male,politician,"Dormir o libertad. . Fuera de campaña, los eslóganes vacíos y las estrategias irresponsables, traen problemas reales. Peor que esto, será darse cuenta tarde de que tras la ""libertad"" de Ayuso se esconde la opresión de no tener sanidad pública, educación...."
33107,@user46,female,politician,"Maroto dl [POLITICAL_PARTY] no se atreve a defender a Cifuentes más allá de “nos parecen razonables sus explicaciones” y trata de desviar la responsabilidad y dudas a la @user y, de paso, a las universidades públicas como si fuera un forma de actuar generalizada... #CaraDuras. @user @user"
26193,@user464,male,journalist,"Majestad: perdone la insistencia. La monarquía, sin autorictas por parte de quien la encabeza, pierde su razón de ser. No avale la demolición del Estado de Derecho. No firme o, si lo hace, cruce los dedos de la mano izquierda de modo que el gesto salga en la foto."
49195,@user301,male,politician,"Un año más, junto a la Virgen de la Fuensanta en su camino hasta #Murcia. Ilusión y devoción en una de las tradiciones más arraigadas en la ciudad donde miles de plegarias se elevan a la Morenica, que estará acompañando a los murcianos en la catedral hasta el próximo 14 de mayo"
8077,@user69,female,politician,"También con las formas y la expresión de los sentimientos se abre camino. Este es el ministerio de todas las mujeres, y estoy muy orgullosa de @user y de la incansable lucha de tantísimas compañeras. Contra todas las formas de violencia sobre las mujeres: seguimos 💜💪"
14689,@user114,female,politician,Acabo de votar en la elección de órganos internos de @user a través de Que no se te pase la fecha!
7575,@user35,male,journalist,"Después de que el Gobierno los haya intentado joder de todas las formas posibles, de decir que son un reducto del machismo, el fascismo y la homofobia, los madrileños van y pitan al gerifalte mayor del [POLITICAL_PARTY]. Incomprensible."
8714,@user201,female,politician,"Aprovechando que la Sra. Ayuso (ergo el [POLITICAL_PARTY] de Madrid, ergo los de las mordidas del 1%, ergo organización criminal-no olvidar-) le ha puesto una placa al “filántropo” Amancio Ortega, voy a hacer un hilo comparando donaciones de Ortega VS despilfarros en hospitales. Abro 🧶"
44299,@user262,male,politician,"Aviso 1 a afiliados y carguitos del [POLITICAL_PARTY], y a los que me los azuzan por los canales de redes( que ya me ha llegado). Si entran a esta cuenta esta tarde tras la canallada, cobardía y nuevo insulto en Ceuta van a tener respuesta “non grata”. . Vengan lloraditos de casa."
33039,@user24,female,politician,"Que se lo digan a la diputada de [POLITICAL_PARTY], conocida por su mala educación, María Carvalho, que se pone los cascos mientras mencionan los nombres de las víctimas y se los quita para escuchar a [POLITICAL_PARTY]. . Esta es la bajeza moral de los socios de este Gobierno. #MISERABLES. #MocionporEspaña"
47624,@user393,male,politician,"El PNV está compitiendo con los herederos de ETA-[POLITICAL_PARTY] , para intentar modificar el verdadero relato y terminando por igualar víctimas con asesinos y así decir que fueron dos bandos enfrentados. Es parte de la hoja de ruta del pacto [POLITICAL_PARTY] con ETA. . [#POLITICAL_PARTY]"
18741,@user144,male,politician,Quién alimenta las manipulaciones de alta intensidad? Los interesados en manipular y los irresponsables que creen sacar réditos de ello. Algún comentario hoy desde Lehendakaritza?
29151,@user136,female,politician,"Meses escuchando a @user y al @user que, a pesar de que los madrileños van a pagar el IBI más alto de la historia de Madrid, que no es su culpa. Señores del @user, no es eso lo que decía el Sr. Sánchez hace unos años, cuando era Concejal de Madrid en la oposición"
40277,@user272,male,journalist,Se me olvidaba: gracias a @user por sus consejos y su atención.
35464,@user109,male,politician,"Sorpresivamente, les comunican que 17 de sus compañeros no van a ser subrogados y por lo tanto quedarán en la calle. . Ante esto, la plantilla da una lección de incalculable valor:. Deciden en asamblea que si no hay empleo para sus 17 compañeros, nadie entrará a trabajar."
30288,@user148,female,politician,"Hoy ha venido al Congreso la compañera Mati Mas @user Concejala de medioambiente y Sanidad de Buñol y Secretaria de Municipalismo de @user. . Dialogando temas del territorio como las macroplantas fotovoltaicas o derechos del mundo rural, que abordamos tb aquí. [#POLITICAL_PARTY]"
42934,@user112,female,politician,"Con los datos de la EPA 1T la tasa de paro de los jóvenes es del 40 %. La más alta  de Europa. La pandemia ha vapuleado a todos los países, al mundo entero.  . Pero en ningún país se ha castigado tanto a los jóvenes como ha hecho este Gobierno. 🏛 Comisión de Asuntos Económicos"
23683,@user212,female,politician,Modificar la ley para q sean los bancos quienes paguen es una medida necesaria pero que llega tarde. Hace semanas q lo estamos proponiendo en el Congreso. Y hace años que los movimientos piden llegar al fondo de la cuestión y acabar con la estafa hipotecaria. Aquí lo explico 👇
27554,@user329,female,politician,"Pregunto y el Gobierno contesta eso:. “No hay partida para la desaparición de los CIEs, es más, hay una partida para la construcción de un nuevo CIE en Algeciras”. (Secretario de Estado de Seguridad, sobre el Proyecto de Ley de Presupuestos Generales del Estado 2021). #CIEsNO"
33926,@user427,female,politician,"Hoy hace 88 años que murió #ClaraZetkin, una de las impulsoras del #8M y defensora de la lucha por la igualdad. Zetkin fue de las primeras en señalar la doble explotación de las obreras: por ser trabajadoras y por ser mujeres. . No habrá justicia social si no hay igualdad real."
37748,@user332,male,politician,🗓 13 de febrero. El MWC se cancela en Barcelona por culpa del virus; anunciando la catástrofe económica que se avecinaba y la inacción del Gobierno. Empezó el drama de la hostelería. . La OMS anunciaba estancamiento de virus en China. Nadie ha asumido responsabilidades.
38785,@user136,female,politician,"No, no he cambiado de opinión Sigo pensando que prefiero pecar de exceso de celo que de exceso de confianza. Ha sido un mero error que agradezco a @user que reconozca. Por último, no quiero imaginarme cómo lo está pasando el CM. Ánimo, no conozco a nadie que no se equivoque"
10347,@user365,female,politician,"Debate muy interesante con @user y con compañer@s de otras agrupaciones sobre el papel de Europa ante la pandemia, y sobre el actual impulso de España hacia una UE más capaz de proteger a sus ciudadanos #EsteVirusLoParamosUnidos"
15083,@user375,male,politician,⚫ Hemos querido expresar nuestra tristeza por las miles de víctimas del #COVID19 colgando un mensaje de solidaridad en la sede nacional del partido. Tenemos un gran país y lo demostraremos una vez más. Juntos Venceremos porque #SomosEspaña
22938,@user82,female,journalist,¿Qué ha sido lo más lamentable que habéis hecho para dormir un poco más? Yo cancelar la cita de las 8 de la mañana con mi psicóloga porque “me encontraba mal”.
23843,@user85,male,politician,El curso escolar continuará en #CyL. Siempre hemos apostado por el esfuerzo y por eso tenemos uno de los mejores sistemas educativos de España. 👉🏻Ayudaremos a alumnos con un plan de refuerzo. 👉🏻Apoyaremos a los profesores para que sigan dando clase a través de nuevas tecnologías.
30036,@user344,male,politician,"No vamos a permitir que pongan una diana a los niños y niñas de esta tierra. Niños y niñas que están solas, que no pueden defenderse de esa política cobarde y racista del partido de extrema derecha. [POLITICAL_PARTY] nunca hace propuestas para mejorar la vida de la gente, sólo siembra odio"
50424,@user298,male,politician,"Trabajando con alcaldes y portavoces @user del entorno de #SierraNevada en la expansión y proyección internacional de este tesoro natural. No solo alberga el punto más alto de la península, también una incalculable riqueza botánica, paisajística y natural."
10525,@user319,male,politician,"@user @user @user 1.- Entiendo que no duermas por las noches. 2.- Solo quieres pagar con tus impuestos PENSIONES, EDUCACIÓN Y SANIDAD. Eres algo extremista pero de @user y no lo sabes. 3.- Aunque nosotros queremos gastar mejor y pagar más cosas con los impuestos pero mucho menos q el [POLITICAL_PARTY]/[POLITICAL_PARTY]."
978,@user294,female,politician,"Bea, acertada y perfecta canción!"
40675,@user129,male,politician,Una Orden que empeora las precarias condiciones de nuestros funcionarios de @user. . No es justo que el gobierno socialista criminalice a quienes arriesgan la vida por todos. . Mi compañera @user ha pedido explicaciones. . @user #EstamosConVosotros
28716,@user192,female,politician,"@user @user @user @user @user @user @user @user @user @user Como comprenderás estoy más que preocupada con este gobierno. Indignada pro lo vivido estos días. Estaré en la más firme oposición a sus políticas con las que me distancio de aquí a la Luna mil veces, pero a partir de hoy es el presidente de nuestro país."
14353,@user347,male,politician,"Si resulta que ha hecho una mala gestión, sus contrincantes no tienen nada de qué preocuparse. Si tu enemigo se equivoca, no le distraigas. Solo sería lógica su crítica a la candidatura de Illa, si pensasen que una parte importante de catalanes la van a valorar. No lo digas."
29487,@user143,male,journalist,Brazo en alto y cantando una canción de la División Azul. Esto pasó hace un año en un cuartel del ejército. El Ministerio de Defensa tiene que dejar de esconder la cabeza como las avestruces y hacer algo. Es una cuestión de democracia. Lo cuenta @user .
16463,@user98,male,journalist,Los equidistantes (y los sinvergüenzas) te dirán que el chico pateado en el suelo les miró mal y que todos en la foto son culpables. Que rebajen la tensión y que los que patean tienen derecho a defenderse. . Aplíquese al relato que justifica la masacre israelí en Palestina.
2304,@user425,male,politician,"Eskerrik asko Sailburu Darpón, amigo Jon, por tu gran trabajo estos seis años al servicio de la sociedad vasca, por tu profesionalidad y honestidad, por el extraordinario sistema de salud que nos dejas. Quiénes han provocado tu dimisión no podrán mirarte de frente; es injusto."
50559,@user76,female,politician,Un gobierno que impide votar enmiendas solo para que no se vea a los diputados canarios del #[POLITICAL_PARTY] y #Podemos votar en contra del interés de las islas. Una auténtica cobardía. No les importa que queden sobre la mesa enmiendas vitales. Solo les preocupa salir mal en la foto.
24551,@user47,male,politician,🔵 Si soy Alcalde Tú decidirás donde invertir los 10 millones de euros que el cuatripartito ha sido incapaz de gestionar!!!. 👉 Hoy hemos presentado #CamargoDecide!!!. #Quenotegobiernen4 . #MejorconMovellan
4100,@user264,female,politician,"¿Por qué se llama el “Caso de Miguel”? Alfredo de Miguel, en su día, nº 2 del PNV en Alava, nº 2 del Gobierno de la Diputación y además, vicepresidente de la Caja de Ahorros, Caja Vital, primera entidad financiera de Alava y actual Kutxabank. EL PADRINO."
11046,@user13,female,journalist,"Ayer llamé a varios suscris de @user para ver si se renovaban. Acabo de leer el correo de uno de ellos contándome que lo ha hecho y que su sobrina nieta de 4 años se llama Amanda por el mismo motivo que yo. Por supuesto, se me han saltado las lagrimitas."
4328,@user186,female,politician,"El Ministro Ábalos abandonado por sus compañeros ministros y compañeras ministras cuando va a dar explicaciones en el Congreso sobre el Delcygate. Recadero, apaleado por la oposición y ninguneado por el “sálvese quien pueda” del [POLITICAL_PARTY]."
49095,@user323,male,politician,Siguiendo la presentación del #libroblancoDEV desde #Agullana. Un año lleno de retos que nos debe marcar el futuro del videojuego en nuestro país.
15499,@user29,male,politician,EL ÚLTIMO 'MILAGRO' DEL DOCTOR CAVADAS. El asturiano al que le quitó 6 cm para que pueda volver a caminar. Aún así mide 191 cm. 11 años en silla de ruedas. Le pronosticaron que no volvería a caminar. El jueves entró andando a la Facultad de Medicina 🙌
50099,@user311,male,journalist,"Como aperitivo del @user que este martes llega a los quioscos (y que ya se puede descargar a través de su [#POLITICAL_PARTY] ), este recomendable texto del profesor Norbert #Bilbeny sobre el poder y la flaqueza de las falsas verdades. ."
8597,@user269,male,politician,He visitado las obras de conexión entre la N-240 y el enlace de Ascara (#Jaca). El nuevo vial se pondrá en servicio el próximo 10 de julio. Mejorará la conectividad de la zona y las vías de acceso a los emblemáticos monasterios de San Juan de la Peña y Santa Cruz de la Serós.
48453,@user361,male,politician,"@user @user Mi amigo Víctor es un viejo soldado de marina, perdón por el tecnicismo. El motivo por el que uno y otro barco muestran la Bandera de forma distinta es el tamaño de la que lleva el Elcano, sin duda para que se vea bien de lejos, dada la ocasión. Feliz domingo!"
12761,@user143,male,journalist,"@user Qué me dices?! Curso 2013-2014, recién llegado yo a Madrid. De lo mejorcito que hay por aquellos lares, un tipo que al mes de empezar las clases se sabía los nombres de los cientos de alumnos a los que les daba clase"
24913,@user114,female,politician,En estos momentos @user relata en el Congreso 13 episodios que evidencian que @user es quien ha dirigido la financiación A y B del [POLITICAL_PARTY]
29023,@user333,female,politician,"Tres mujeres asesinadas, pero solo una contará como violencia de género. Insoportable, ¿piensa hacer algo el gobierno en funciones? o hará lo mismo que cuando no lo estaba. #FelizLunes a las que quedamos vivas."
21488,@user176,male,politician,"Hoy en Granada hemos contado con @user el próximo presidente del Gobierno de Espańa y con el presidente de la Junta de Andalucia @user Siempre en apoyo de #Granada, han vuelto a reivindicar en nuestra provincia obras tan necesarias como las condiciones de #Rules"
32625,@user94,male,politician,"Visitando el tercer instituto de Boadilla en Valenoso, que estará operativo el próximo curso en 1º de ESO y 1º de Bachillerato. 4º de ESO se abrirá también en caso de ser necesario porque no se pueda absorber la demanda en el resto de centros educativos #Boadilla"
18052,@user306,male,politician,"Si 50 km de subida al Veleta es duro, hacer el Camino de Santiago para los integrantes de @user es un verdadero reto que ya han superado demostrando son capaces de hacer lo que cualquier persona con muchos menos problemas. Vamos Marta! Vamos Ana! 👏🏼👏🏼👏🏼👏🏼👏🏼"
2356,@user427,female,politician,"Yo veo a la señora Ayuso una líder del [POLITICAL_PARTY] que claramente se ha hecho con el partido con un mensaje muy, muy de derechas. Incluso en las formas. No es el que le hemos oído a Rajoy, ni a Soraya Sáenz de Santamaría, ni a Feijóo. . @user"
38519,@user427,female,politician,"El proyecto de Presupuestos de #Andalucía es una sentencia a favor del machismo y en contra del avance en las libertades de las mujeres. Gracias al [POLITICAL_PARTY] y a [POLITICAL_PARTY], que quieren el poder a cualquier precio, la ultraderecha española está entrando en las instituciones. Es muy inquietante."
38608,@user309,female,politician,"@user ¿No le parece que preguntarse por qué ""pueden"" viajar los migrantes durante el confinamiento perimetral es como preguntarse por qué las personas sin hogar pueden estar en la calle más tarde de las 10 durante el toque de queda? ¿Es acaso un privilegio?, ¿un lujo?, ¿un capricho?"
19429,@user366,male,politician,"Según el ministro Pedro Duque ya lo sabían. También lo confirma este informe. Antepusieron la ideología de partido a la realidad de los técnicos que exponían la suspensión de la manifestación del 8M. Se exculpan en los técnicos y científicos y cuando no, los ignoran."
14159,@user44,female,politician,"El #HomenajeDeEstado ha sido un necesario momento para recordar a las víctimas de la COVID, abrazar a sus seres queridos y honrar a quienes han estado en primera línea cuidando. Estaréis presentes en cada paso que demos. La memoria es la base de la democracia, no vamos a olvidar."
39747,@user198,male,politician,Poner el conocimiento y la razón en el centro de la toma de decisiones políticas es un paso importante para gestionar la convivencia entre ciudadanos que tienen distintos valores. El informe de la CE que presentamos hoy en español nos ayudará sin duda a tomar mejores decisiones.
16665,@user396,female,journalist,"Tras mucho pensarlo, estoy en la minoría española que se ha puesto AZ+Pfizer. El estudio recién publicado, la elección de Merkel y la experiencia de Canadá y los datos de Noruega me han terminado de convencer. Gracias, científicas de AZ+ARNm y enfermeras💉"
35786,@user157,female,politician,"A pesar del Sr. Bussian y CPM, la mujeres SOMOS al margen de nuestras parejas sentimentales. Sus declaraciones contra la Diputada @user apestan a machito del más bajo nivel. Peligroso jugar a meter a familiares anónimos ¿verdad?. De las subvenciones y obras a dedo ni mu"
12100,@user161,male,politician,"No creo q con 12.000 muertos hasta hoy, con miles de personas debatiéndose entre la vida y la muerte y la economía destrozada, lo primero q se le ocurra a la @user sea hacer una comedia para justificar su papel de “servicio público”. ¿Hasta dónde van a estar dispuestos a llegar?"
45061,@user282,male,politician,La realidad en la España del siglo XXI que os produce tanta alergia es que muchos jóvenes en los festivales viven su sexualidad como les da la gana. No hace falta que venga nadie a fomentarlo. Lo que está en manos de las instituciones es intentar que lo hagan de forma segura.
